date,lab_id,equipment_id,equipment_type,max_capacity_hrs,utilization_hrs,utilization_pct,idle_hrs,technical_downtime_hrs,planned_maintenance_hrs,workflow_delay_events,avg_delay_minutes,primary_procedure,redundancy_available,total_cases_day_lab
25-02-2023,Lab_CHN_02,MIC_X2,Microscope,10,1.51,0.15,8.49,0,0,0,0,IVF,TRUE,3
17-11-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,9.86,0.55,8.14,0,0,0,0,Fertilization_Check,TRUE,12
03-11-2023,Lab_CHN_01,MIC_X2,Microscope,18,14.39,0.8,3.61,0,0,0,0,ICSI,TRUE,7
01-06-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,,0.52,8.64,0,0,0,0,Embryo_Assessment,TRUE,8
10-07-2023,Lab_CHN_01,INC_B1,Incubator,18,14.19,0.79,3.81,0,0,0,0,Embryo_Assessment,FALSE,13
07-06-2023,Lab_CHN_02,INC_A1,Incubator,18,16.52,0.92,1.48,0,0,0,0,Fertilization_Check,FALSE,6
04-03-2024,Lab_CHN_02,MIC_X1,Microscope,18,7.41,0.41,10.59,0,0,0,0,Fertilization_Check,TRUE,10
22-01-2024,Lab_CHN_02,MIC_X2,Microscope,18,12.04,0.67,5.96,0,0,2,71.1,ICSI,TRUE,13
13-02-2024,Lab_CHN_02,INC_A1,Incubator,18,9.7,0.54,8.3,0,0,0,0,Fertilization_Check,TRUE,7
23-04-2024,Lab_CHN_01,INC_B1,incubator,18,13.71,0.76,4.29,0,0,0,0,IVF,FALSE,11
15-02-2024,Lab_CHN_02,MIC_X2,Microscope,18,11.29,0.63,6.71,0,0,0,0,Embryo_Assessment,TRUE,8
15-11-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,9.67,0.54,8.33,0,0,0,0,Embryo_Assessment,TRUE,9
05-01-2024,Lab_CHN_02,MIC_X1,Microscope,18,11.75,0.65,6.25,0,0,0,0,ICSI,TRUE,10
07-07-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,3.62,0.36,6.38,0,0,1,26.7,Embryo_Assessment,TRUE,7
31-01-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,2.71,0.15,11.41,3.88,0,0,0,ICSI,FALSE,11
11-09-2023,Lab_CHN_01,INC_A2,incubator,18,9.21,0.51,8.79,0,0,1,20.1,Embryo_Assessment,TRUE,10
20-01-2023,Lab_CHN_02,MIC_X2,Microscope,18,9.71,0.54,8.29,0,0,0,0,ICSI,TRUE,11
28-01-2024,Lab_CHN_01,MIC_X2,Microscope,10,1.5,0.15,8.5,0,0,1,90.8,ICSI,TRUE,3
16-08-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,8.07,0.45,9.93,-0.5,0,1,76.8,Embryo_Assessment,TRUE,11
24-03-2024,Lab_CHN_01,INC_B1,Incubator,10,5.12,0.51,4.88,0,0,0,0,Fertilization_Check,FALSE,8
29-07-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,6.88,0.69,3.12,0,0,0,0,ICSI,TRUE,9
29-09-2024,Lab_CHN_02,MIC_X2,Microscope,10,4.12,0.41,5.88,0,0,0,0,ICSI,TRUE,1
31-03-2024,Lab_CHN_01,INC_A1,Incubator,10,5.35,0.53,4.65,0,0,0,0,ICSI,TRUE,4
19-12-2024,Lab_CHN_01,INC_A2,incubator,18,14.6,0.81,3.4,0,0,1,98.1,ICSI,TRUE,14
27-03-2024,Lab_CHN_02,INC_A2,incubator,18,12.41,0.69,5.59,0,0,0,0,Fertilization_Check,FALSE,10
16-08-2023,Lab_CHN_01,INC_A1,incubator,18,13.11,0.73,4.89,0,0,1,74.6,ICSI,TRUE,13
23-11-2023,Lab_CHN_01,INC_A1,Incubator,18,11.2,0.62,6.8,0,0,0,0,ICSI,TRUE,7
08-04-2023,Lab_CHN_01,INC_B1,incubator,10,3.93,0.39,6.07,0,0,0,0,IVF,FALSE,4
19-11-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,2.51,0.25,7.49,0,0,0,0,Embryo_Assessment,TRUE,12
06-06-2023,Lab_CHN_01,INC_A1,incubator,18,9.37,0.52,8.63,0,0,1,101.7,ICSI,TRUE,7
04-11-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,11.85,0.66,6.15,0,0,0,0,IVF,TRUE,7
13-05-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,8.54,0.47,9.46,0,0,1,58.5,ICSI,FALSE,10
18-06-2024,Lab_CHN_01,INC_A2,Incubator,18,10.12,0.56,7.88,0,0,0,0,ICSI,TRUE,12
15-03-2023,Lab_CHN_01,MIC_X2,Microscope,18,6.97,0.39,11.03,0,0,0,0,ICSI,TRUE,9
14-08-2023,Lab_CHN_02,MIC_X2,Microscope,18,7.43,0.41,10.57,0,0,0,0,Embryo_Assessment,TRUE,6
23-01-2024,Lab_CHN_02,INC_A2,Incubator,18,15.6,0.87,2.4,0,0,1,114.1,Embryo_Assessment,FALSE,10
07-01-2024,Lab_CHN_02,MIC_X1,Microscope,10,4.16,0.42,5.84,0,0,0,0,IVF,TRUE,5
14-06-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,7.07,0.39,10.93,0,0,0,0,Fertilization_Check,TRUE,9
17-09-2023,Lab_CHN_02,MIC_X2,Microscope,10,6.39,0.64,3.61,0,0,0,0,ICSI,TRUE,3
12-07-2024,Lab_CHN_02,INC_A1,Incubator,18,15.12,0.84,2.88,0,0,0,0,IVF,TRUE,9
27-01-2024,Lab_CHN_01,MIC_X1,Microscope,10,5.87,0.59,4.13,0,0,0,0,IVF,TRUE,6
16-08-2023,Lab_CHN_02,INC_A1,incubator,18,15.24,0.85,2.76,0,0,0,0,Embryo_Assessment,TRUE,15
25-07-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,4.5,0.25,13.5,0,0,0,0,IVF,TRUE,12
09-07-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,8.72,0.48,9.28,-0.5,0,0,0,ICSI,FALSE,8
26-08-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,9.11,0.91,0.89,0,0,0,0,Embryo_Assessment,FALSE,4
31-07-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,13.84,0.77,4.16,0,0,0,0,ICSI,TRUE,5
28-11-2024,Lab_CHN_01,INC_A2,incubator,18,12.11,0.67,5.04,0.85,0,0,0,Fertilization_Check,TRUE,13
12-11-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,4.66,0.47,5.34,0,0,0,0,Embryo_Assessment,TRUE,3
20-02-2023,Lab_CHN_02,INC_A2,incubator,18,12.36,0.69,5.64,0,0,0,0,ICSI,FALSE,11
04-08-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,9.28,,7.21,0,1.51,0,0,Fertilization_Check,TRUE,9
15-10-2023,Lab_CHN_01,INC_A2,incubator,10,9.35,0.94,0.65,0,0,0,0,ICSI,TRUE,1
12-12-2024,Lab_CHN_01,INC_A1,Incubator,18,17.4,0.97,0.6,0,0,0,0,Fertilization_Check,FALSE,10
10-12-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,9.11,0.51,8.89,0,0,0,0,IVF,FALSE,6
26-08-2023,Lab_CHN_01,INC_A1,incubator,10,8.01,0.8,1.99,0,0,0,0,Embryo_Assessment,FALSE,3
24-02-2024,Lab_CHN_02,INC_B1,Incubator,10,4.73,0.47,5.27,0,0,0,0,ICSI,TRUE,3
18-12-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,10.9,0.61,7.1,0,0,0,0,Fertilization_Check,FALSE,9
20-12-2024,Lab_CHN_01,INC_B1,Incubator,18,12.79,0.71,5.21,0,0,1,113.9,Embryo_Assessment,TRUE,6
16-07-2023,Lab_CHN_01,MIC_X2,Microscope,10,3.49,0.35,6.51,0,0,0,0,IVF,TRUE,4
16-06-2024,Lab_CHN_01,MIC_X1,Microscope,10,0.31,0.03,6.42,3.27,0,0,0,Fertilization_Check,TRUE,6
19-05-2023,Lab_CHN_02,MIC_X1,Microscope,18,5.58,0.31,11.18,1.24,0,0,0,IVF,TRUE,4
30-07-2024,Lab_CHN_02,INC_A2,Incubator,18,13.86,0.77,4.14,0,0,0,0,ICSI,FALSE,16
07-01-2023,Lab_CHN_01,MIC_X1,Microscope,10,9,0.9,1,0,0,0,0,Fertilization_Check,TRUE,4
29-06-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,6.49,0.36,11.51,0,0,0,0,Fertilization_Check,TRUE,11
15-04-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,3.85,0.38,6.15,0,0,1,53.6,IVF,TRUE,3
22-09-2024,Lab_CHN_02,INC_A1,incubator,10,7.97,0.8,2.03,0,0,0,0,IVF,FALSE,1
03-07-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,5.67,0.32,12.33,0,0,0,0,Fertilization_Check,TRUE,12
10-08-2023,Lab_CHN_02,INC_A2,Incubator,18,9.4,0.52,8.6,0,0,1,50.8,Embryo_Assessment,TRUE,11
24-12-2023,Lab_CHN_02,MIC_X1,Microscope,10,5.26,0.53,4.74,0,0,0,0,Fertilization_Check,TRUE,7
22-09-2023,Lab_CHN_02,INC_A2,incubator,18,17.64,0.98,0.36,0,0,0,0,ICSI,TRUE,12
15-01-2024,Lab_CHN_02,INC_A2,incubator,18,14.44,0.8,3.56,0,0,0,0,Embryo_Assessment,TRUE,12
14-06-2024,Lab_CHN_01,INC_A1,incubator,18,11.09,0.62,6.91,0,0,0,0,Fertilization_Check,TRUE,10
22-04-2024,Lab_CHN_02,INC_B1,incubator,18,10.36,0.58,7.64,0,0,2,52,ICSI,TRUE,12
10-11-2023,Lab_CHN_01,INC_A1,incubator,18,11.59,0.64,6.41,0,0,1,37,Fertilization_Check,TRUE,12
10-05-2024,Lab_CHN_01,INC_A2,incubator,18,8.57,0.48,9.43,0,0,0,0,Embryo_Assessment,TRUE,15
11-12-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,7.94,0.44,10.06,0,0,0,0,Embryo_Assessment,TRUE,13
02-05-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,10.88,0.6,7.12,0,0,2,72.6,Fertilization_Check,TRUE,14
08-08-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,13.64,0.76,4.36,0,0,0,0,Embryo_Assessment,FALSE,14
03-07-2024,Lab_CHN_01,INC_A1,Incubator,18,17.64,0.98,0.36,0,0,0,0,Embryo_Assessment,TRUE,9
06-04-2023,Lab_CHN_02,INC_B1,incubator,18,11.53,0.64,5.09,0,1.38,0,0,Fertilization_Check,TRUE,15
17-06-2023,Lab_CHN_01,INC_A2,Incubator,10,7.51,0.75,2.49,0,0,0,0,Embryo_Assessment,TRUE,4
19-02-2023,Lab_CHN_01,INC_A1,incubator,10,3.65,0.36,3.3,0,3.05,1,110.5,ICSI,FALSE,5
19-10-2024,Lab_CHN_02,INC_B1,incubator,10,6.68,0.67,3.32,0,0,0,0,ICSI,FALSE,6
27-01-2024,Lab_CHN_02,INC_A1,Incubator,10,7.98,0.8,2.02,0,0,0,0,Fertilization_Check,FALSE,4
24-08-2024,Lab_CHN_02,INC_A2,Incubator,10,9.79,0.98,0.21,0,0,0,0,Fertilization_Check,FALSE,6
27-02-2024,Lab_CHN_01,INC_A1,incubator,18,14.49,0.8,3.51,0,0,0,0,IVF,FALSE,15
07-02-2023,Lab_CHN_01,MIC_X2,Microscope,18,14.14,0.79,3.86,0,0,0,0,ICSI,TRUE,14
05-06-2023,Lab_CHN_02,MIC_X2,Microscope,18,4.47,0.25,13.53,0,0,0,0,ICSI,TRUE,14
24-05-2024,Lab_CHN_01,INC_A2,Incubator,18,15.91,0.88,2.09,0,0,0,0,ICSI,TRUE,10
16-07-2023,Lab_CHN_01,INC_A1,Incubator,10,5.81,0.58,4.19,0,0,1,109.7,Embryo_Assessment,TRUE,4
14-06-2023,Lab_CHN_02,INC_A1,incubator,18,15.15,0.84,2.85,0,0,1,19,ICSI,TRUE,8
12-09-2024,Lab_CHN_01,INC_A1,Incubator,18,9.95,0.55,8.05,0,0,2,47.8,ICSI,TRUE,10
18-10-2024,Lab_CHN_02,INC_A2,Incubator,18,15.57,0.86,2.43,0,0,1,40.8,Fertilization_Check,TRUE,13
02-04-2024,Lab_CHN_02,INC_A2,incubator,18,15.16,0.84,2.84,0,0,1,83.2,Embryo_Assessment,TRUE,4
03-09-2023,Lab_CHN_02,MIC_X1,Microscope,10,5.3,0.53,4.7,0,0,0,0,Fertilization_Check,TRUE,3
24-10-2024,Lab_CHN_01,MIC_X1,Microscope,18,9.11,0.51,8.89,0,0,0,0,IVF,TRUE,5
05-06-2024,Lab_CHN_01,MIC_X1,Microscope,18,7.46,0.41,10.54,0,0,0,0,ICSI,TRUE,10
02-03-2024,Lab_CHN_01,INC_A2,incubator,10,5.32,0.53,4.68,0,0,1,57.9,ICSI,TRUE,4
11-10-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,6.06,0.34,11.94,0,0,0,0,Fertilization_Check,TRUE,8
22-11-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,15.86,0.88,2.14,0,0,0,0,IVF,TRUE,8
11-02-2024,Lab_CHN_01,MIC_X1,Microscope,10,7.26,0.73,2.74,0,0,1,30.5,Fertilization_Check,TRUE,0
09-07-2024,Lab_CHN_02,INC_B1,incubator,18,13.45,0.75,4.55,0,0,0,0,IVF,TRUE,9
19-10-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,7.79,0.78,2.21,0,0,0,0,ICSI,FALSE,4
23-10-2023,Lab_CHN_02,MIC_X1,Microscope,18,14.2,0.79,3.8,0,0,0,0,IVF,TRUE,10
16-09-2024,Lab_CHN_01,MIC_X2,Microscope,18,6.92,0.38,11.08,0,0,0,0,ICSI,TRUE,12
25-03-2024,Lab_CHN_01,MIC_X1,Microscope,18,5.98,0.33,12.02,0,0,0,0,ICSI,TRUE,16
16-02-2023,Lab_CHN_02,INC_A2,incubator,18,14.35,0.8,3.65,0,0,1,38.2,ICSI,TRUE,13
16-08-2024,Lab_CHN_02,MIC_X2,Microscope,18,10.83,0.6,7.17,0,0,0,0,Fertilization_Check,TRUE,15
22-01-2023,Lab_CHN_02,INC_A2,Incubator,10,8.79,0.88,1.21,0,0,1,102.9,Embryo_Assessment,TRUE,6
09-04-2023,Lab_CHN_01,INC_B1,Incubator,10,6.52,0.65,3.48,0,0,0,0,Embryo_Assessment,TRUE,4
02-12-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,8.33,0.46,9.67,0,0,0,0,Embryo_Assessment,FALSE,18
17-05-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,8.19,0.45,9.81,0,0,0,0,IVF,TRUE,7
25-11-2024,Lab_CHN_02,MIC_X2,Microscope,18,7.16,0.4,10.84,0,0,0,0,ICSI,TRUE,7
12-12-2023,Lab_CHN_01,MIC_X1,Microscope,18,9.37,0.52,8.63,0,0,0,0,Fertilization_Check,TRUE,10
05-06-2024,Lab_CHN_01,INC_B1,incubator,18,15.67,0.87,2.33,0,0,1,30.1,Fertilization_Check,TRUE,8
14-05-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,5.31,0.3,12.69,0,0,1,98.3,Embryo_Assessment,TRUE,14
01-07-2023,Lab_CHN_01,INC_A1,incubator,10,9.1,0.91,0.9,0,0,0,0,IVF,FALSE,3
15-03-2023,Lab_CHN_01,INC_A2,incubator,18,8.72,0.48,9.28,0,0,0,0,Embryo_Assessment,TRUE,6
20-03-2023,Lab_CHN_02,INC_B1,Incubator,18,13.42,0.75,4.58,0,0,0,0,Fertilization_Check,TRUE,13
29-07-2023,Lab_CHN_01,INC_A2,Incubator,10,7.7,0.77,2.3,0,0,0,0,Embryo_Assessment,FALSE,5
28-07-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,11.02,0.61,6.98,0,0,0,0,Fertilization_Check,TRUE,12
08-03-2023,Lab_CHN_02,INC_A2,incubator,18,10.25,0.57,7.75,0,0,0,0,Fertilization_Check,FALSE,8
13-03-2024,Lab_CHN_02,INC_B1,Incubator,18,11.09,0.62,6.91,0,0,1,40,Fertilization_Check,FALSE,7
18-05-2024,Lab_CHN_01,INC_A1,Incubator,10,5.43,0.54,3.13,0,1.44,2,77,Fertilization_Check,FALSE,7
28-07-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,10.71,0.6,7.29,0,0,1,56.8,ICSI,TRUE,11
26-03-2023,Lab_CHN_01,MIC_X2,Microscope,10,6.16,0.62,3.84,0,0,0,0,ICSI,TRUE,7
09-06-2023,Lab_CHN_02,INC_A1,Incubator,18,14.46,0.8,3.54,0,0,0,0,IVF,TRUE,17
03-11-2024,Lab_CHN_01,MIC_X2,Microscope,10,3.2,0.32,6.8,0,0,0,0,ICSI,TRUE,7
07-08-2024,Lab_CHN_02,MIC_X2,Microscope,18,8.17,0.45,9.83,0,0,0,0,Fertilization_Check,TRUE,14
02-12-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,16.45,0.91,1.55,0,0,1,85.6,Fertilization_Check,FALSE,15
21-10-2024,Lab_CHN_02,MIC_X2,Microscope,18,6.71,0.37,11.29,0,0,0,0,Fertilization_Check,TRUE,11
29-03-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,14.18,0.79,3.82,0,0,1,116.2,IVF,TRUE,6
24-02-2023,Lab_CHN_02,INC_A2,incubator,18,12.68,0.7,5.32,0,0,0,0,IVF,TRUE,8
12-09-2024,Lab_CHN_01,INC_A2,incubator,18,12.39,0.69,5.61,0,0,0,0,Embryo_Assessment,TRUE,9
10-11-2023,Lab_CHN_02,MIC_X2,Microscope,18,4.53,0.25,13.47,0,0,0,0,Embryo_Assessment,TRUE,14
05-10-2024,Lab_CHN_01,INC_A2,Incubator,10,7.58,0.76,2.42,0,0,0,0,ICSI,TRUE,6
16-09-2023,Lab_CHN_02,INC_A2,incubator,10,6.44,0.64,3.56,0,0,0,0,IVF,TRUE,2
21-10-2024,Lab_CHN_01,INC_A1,incubator,18,15.7,0.87,2.3,0,0,0,0,Fertilization_Check,FALSE,10
22-12-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,6.61,0.37,11.39,0,0,0,0,IVF,TRUE,18
05-03-2023,Lab_CHN_01,MIC_X2,Microscope,10,6.65,0.66,3.35,0,0,0,0,Fertilization_Check,TRUE,4
16-11-2023,Lab_CHN_01,MIC_X2,Microscope,18,6.63,0.37,11.37,0,0,0,0,ICSI,TRUE,7
26-06-2024,Lab_CHN_02,MIC_X2,Microscope,18,4,0.22,14,0,0,0,0,Fertilization_Check,TRUE,5
29-07-2024,Lab_CHN_02,MIC_X1,Microscope,18,4.87,0.27,13.13,0,0,0,0,ICSI,TRUE,13
03-07-2023,Lab_CHN_01,MIC_X1,Microscope,18,8.43,0.47,9.57,0,0,0,0,ICSI,TRUE,13
29-03-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,16.22,0.9,1.78,0,0,0,0,IVF,TRUE,15
05-05-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,16.97,0.94,1.03,0,0,1,59.4,ICSI,FALSE,7
18-10-2023,Lab_CHN_02,INC_A1,incubator,18,13.37,0.74,4.63,0,0,0,0,Embryo_Assessment,TRUE,13
15-02-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,6.35,0.35,11.65,0,0,0,0,Embryo_Assessment,TRUE,12
21-05-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,6.54,0.36,11.46,0,0,1,67.6,ICSI,TRUE,11
25-04-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,7.28,0.4,10.72,0,0,0,0,Fertilization_Check,TRUE,2
02-06-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,5.13,0.51,4.87,0,0,0,0,Fertilization_Check,FALSE,5
03-11-2024,Lab_CHN_01,INC_A2,incubator,10,7.26,0.73,2.74,0,0,0,0,ICSI,TRUE,5
28-11-2023,Lab_CHN_01,MIC_X2,Microscope,18,9.43,0.52,8.57,0,0,0,0,Fertilization_Check,TRUE,10
06-08-2023,Lab_CHN_02,MIC_X2,Microscope,10,5.28,0.53,4.72,0,0,0,0,Fertilization_Check,TRUE,8
11-08-2023,Lab_CHN_01,MIC_X1,Microscope,18,11.7,0.65,6.3,0,0,0,0,Embryo_Assessment,TRUE,11
21-12-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,3.73,0.37,6.27,0,0,1,73.6,IVF,TRUE,3
25-01-2023,Lab_CHN_01,INC_B1,incubator,18,12.68,0.7,5.32,0,0,0,0,Embryo_Assessment,TRUE,7
01-09-2024,Lab_CHN_02,MIC_X2,Microscope,10,6.97,0.7,3.03,0,0,0,0,ICSI,TRUE,5
10-10-2024,Lab_CHN_01,INC_A1,Incubator,18,14.02,0.78,3.98,0,0,0,0,Fertilization_Check,TRUE,7
29-04-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,5.23,0.29,12.77,0,0,0,0,Fertilization_Check,FALSE,11
23-10-2023,Lab_CHN_01,MIC_X2,Microscope,18,9.15,0.51,8.85,0,0,0,0,Embryo_Assessment,TRUE,7
02-01-2024,Lab_CHN_02,MIC_X2,Microscope,18,9.05,0.5,8.95,0,0,0,0,IVF,TRUE,18
01-02-2023,Lab_CHN_01,INC_B1,Incubator,18,17.19,0.96,0.81,0,0,0,0,ICSI,TRUE,10
02-11-2024,Lab_CHN_01,INC_A2,Incubator,10,8.61,0.86,1.39,0,0,0,0,Fertilization_Check,TRUE,7
05-10-2023,Lab_CHN_02,INC_A2,Incubator,18,16.05,0.89,1.95,0,0,2,95.1,Embryo_Assessment,TRUE,4
15-05-2023,Lab_CHN_01,INC_A1,incubator,18,13.86,0.77,4.14,0,0,0,0,Embryo_Assessment,FALSE,12
11-01-2024,Lab_CHN_01,INC_A1,Incubator,18,12.82,0.71,5.18,0,0,0,0,ICSI,TRUE,14
30-12-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,3.69,0.37,3.91,2.4,0,1,68.8,Fertilization_Check,TRUE,0
20-03-2024,Lab_CHN_01,MIC_X2,Microscope,18,8.31,0.46,5.7,3.99,0,0,0,IVF,TRUE,12
29-11-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,9.8,0.54,8.2,0,0,1,74.1,ICSI,TRUE,12
27-10-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,5.19,0.29,12.81,0,0,0,0,Embryo_Assessment,TRUE,16
26-05-2024,Lab_CHN_02,INC_A2,incubator,10,6.8,0.68,3.2,0,0,0,0,IVF,TRUE,5
18-04-2023,Lab_CHN_02,MIC_X1,Microscope,18,9.54,0.53,8.46,0,0,0,0,ICSI,TRUE,15
13-06-2024,Lab_CHN_02,MIC_X2,Microscope,18,7.86,0.44,10.14,0,0,1,36.2,IVF,TRUE,5
01-11-2023,Lab_CHN_01,INC_A2,incubator,18,14.07,0.78,3.93,0,0,0,0,Embryo_Assessment,TRUE,6
29-03-2023,Lab_CHN_01,INC_B1,Incubator,18,11.17,0.62,6.83,0,0,0,0,ICSI,TRUE,13
17-10-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,12.57,0.7,5.43,0,0,1,79.7,Fertilization_Check,TRUE,12
07-04-2023,Lab_CHN_02,MIC_X1,Microscope,18,,0.63,6.73,0,0,0,0,Embryo_Assessment,TRUE,10
08-02-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,13.71,0.76,4.29,0,0,0,0,ICSI,TRUE,8
04-02-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,7.36,0.74,2.64,0,0,0,0,Embryo_Assessment,TRUE,8
24-08-2024,Lab_CHN_02,MIC_X2,Microscope,10,4.75,0.48,5.25,0,0,1,79.1,ICSI,TRUE,4
01-10-2024,Lab_CHN_02,INC_B1,incubator,18,9.81,0.55,8.19,0,0,2,88.3,Fertilization_Check,FALSE,9
05-10-2023,Lab_CHN_02,MIC_X2,Microscope,18,10.58,0.59,,0,0,0,0,IVF,TRUE,4
03-06-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,9.41,0.52,8.59,0,0,0,0,Embryo_Assessment,FALSE,12
28-01-2024,Lab_CHN_02,INC_B1,Incubator,10,8.96,0.9,1.04,0,0,0,0,IVF,TRUE,4
24-02-2024,Lab_CHN_01,INC_B1,Incubator,10,6.68,0.67,,0,0,1,53.3,IVF,TRUE,4
11-12-2023,Lab_CHN_01,MIC_X2,Microscope,18,10.93,0.61,7.07,0,0,0,0,ICSI,TRUE,17
10-12-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,8.06,0.81,1.94,0,0,0,0,IVF,TRUE,5
10-12-2024,Lab_CHN_01,MIC_X1,Microscope,18,8.85,0.49,9.15,0,0,0,0,ICSI,TRUE,6
30-06-2023,Lab_CHN_01,INC_A1,Incubator,18,9.33,0.52,8.67,0,0,0,0,IVF,FALSE,12
30-04-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,8.51,0.47,9.49,0,0,0,0,Embryo_Assessment,TRUE,9
30-07-2023,Lab_CHN_01,INC_A1,Incubator,10,7.55,0.76,2.45,0,0,0,0,ICSI,TRUE,6
30-08-2024,Lab_CHN_02,MIC_X1,Microscope,18,6.17,0.34,11.83,0,0,0,0,IVF,TRUE,9
17-11-2023,Lab_CHN_01,INC_B1,incubator,18,12.17,0.68,5.83,0,0,0,0,Embryo_Assessment,TRUE,10
17-03-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,9.5,,0.5,0,0,0,0,ICSI,TRUE,4
31-05-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,14.78,0.82,3.22,0,0,0,0,Embryo_Assessment,TRUE,10
18-08-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,6.19,0.62,3.81,0,0,0,0,Embryo_Assessment,TRUE,3
26-08-2024,Lab_CHN_02,INC_A2,incubator,18,14.91,0.83,3.09,0,0,1,114,Embryo_Assessment,TRUE,19
19-07-2024,Lab_CHN_02,MIC_X1,Microscope,18,8.59,0.48,5.56,3.85,0,0,0,ICSI,TRUE,18
11-09-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,12.85,0.71,5.15,0,0,0,0,Embryo_Assessment,FALSE,14
19-05-2023,Lab_CHN_02,MIC_X2,Microscope,18,7.09,0.39,,0,0,0,0,Embryo_Assessment,TRUE,4
21-06-2024,Lab_CHN_01,INC_A1,Incubator,18,12.39,0.69,5.61,0,0,1,27.9,ICSI,TRUE,8
30-07-2023,Lab_CHN_01,INC_A2,Incubator,10,7.81,0.78,2.19,0,0,0,0,Fertilization_Check,TRUE,6
13-03-2023,Lab_CHN_01,MIC_X2,Microscope,18,2.58,0.14,13.46,0,1.96,0,0,Embryo_Assessment,TRUE,9
18-07-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,10.66,0.59,7.34,0,0,0,0,Fertilization_Check,TRUE,15
07-02-2024,Lab_CHN_01,MIC_X2,Microscope,18,6.1,0.34,11.9,0,0,1,21.6,ICSI,TRUE,7
23-07-2023,Lab_CHN_01,INC_A1,incubator,10,6.54,0.65,3.46,0,0,0,0,ICSI,TRUE,2
09-07-2024,Lab_CHN_02,MIC_X2,Microscope,18,9.14,0.51,8.86,0,0,0,0,IVF,TRUE,12
20-12-2024,Lab_CHN_02,MIC_X2,Microscope,18,9.46,0.53,8.54,0,0,0,0,ICSI,TRUE,9
10-03-2023,Lab_CHN_01,INC_A2,Incubator,18,13.61,0.76,4.39,0,0,0,0,Embryo_Assessment,FALSE,8
